dteday,season,year,month,hour,weekday,workingday,weather_situation,temp,average_temp,humidity,windspeed,casual,registered,total,total_customers,recency,monetary_value_x,R,F,M,RFM_Score,cluster,frequency,monetary_value_y,r_score,monetary_value
2011-01-30,spring,2011,January,2,Sunday,Holiday,Clear,0.16,0.2273,0.8,0.0,1,10,11,11,701,11,1,1,1,111,1,715,16352,1,11
2011-01-30,spring,2011,January,3,Sunday,Holiday,Clear,0.14,0.2121,0.93,0.0,1,7,8,8,701,8,1,1,1,111,1,697,8174,1,8
2011-01-30,spring,2011,January,4,Sunday,Holiday,Clear,0.14,0.2121,0.93,0.0,0,1,1,1,701,1,1,1,1,111,1,697,4428,1,1
2011-01-30,spring,2011,January,5,Sunday,Holiday,Clear,0.14,0.2121,0.86,0.0,0,3,3,3,701,3,1,1,1,111,1,717,14261,1,3
2011-01-30,spring,2011,January,7,Sunday,Holiday,Clear,0.14,0.2121,0.86,0.0,0,3,3,3,701,3,1,1,1,111,1,727,154171,1,3
2011-01-30,spring,2011,January,8,Sunday,Holiday,Mist,0.14,0.2121,0.86,0.0,1,11,12,12,701,12,1,1,1,111,1,727,261001,1,12
2011-01-30,spring,2011,January,9,Sunday,Holiday,Mist,0.16,0.2273,0.8,0.0,4,34,38,38,701,38,1,1,1,111,1,727,159438,1,38
2011-01-30,spring,2011,January,10,Sunday,Holiday,Mist,0.18,0.2424,0.8,0.0,7,57,64,64,701,64,1,2,1,121,1,727,126257,1,64
2011-01-30,spring,2011,January,11,Sunday,Holiday,Clear,0.22,0.2727,0.75,0.0,9,50,59,59,701,59,1,2,1,121,1,727,151320,1,59
2011-01-30,spring,2011,January,12,Sunday,Holiday,Clear,0.3,0.3182,0.52,0.1045,10,87,97,97,701,97,1,2,1,121,1,728,184414,1,97
2011-01-30,spring,2011,January,13,Sunday,Holiday,Clear,0.28,0.2879,0.61,0.1045,13,71,84,84,701,84,1,2,1,121,1,729,184919,1,84
2011-01-30,spring,2011,January,14,Sunday,Holiday,Clear,0.28,0.303,0.61,0.0896,18,104,122,122,701,122,1,2,1,121,1,729,175652,1,122
2011-01-30,spring,2011,January,15,Sunday,Holiday,Clear,0.3,0.3333,0.56,0.0,14,95,109,109,701,109,1,2,1,121,1,729,183149,1,109
2011-01-30,spring,2011,January,16,Sunday,Holiday,Clear,0.3,0.3333,0.56,0.0,19,104,123,123,701,123,1,2,1,121,1,730,227748,1,123
2011-01-30,spring,2011,January,17,Sunday,Holiday,Clear,0.3,0.2879,0.56,0.194,6,71,77,77,701,77,1,2,1,121,1,730,336860,1,77
2011-01-30,spring,2011,January,18,Sunday,Holiday,Clear,0.26,0.2576,0.65,0.1642,8,57,65,65,701,65,1,2,1,121,1,728,309772,1,65
2011-01-30,spring,2011,January,19,Sunday,Holiday,Clear,0.26,0.2576,0.65,0.194,9,46,55,55,701,55,1,2,1,121,1,728,226789,1,55
2011-01-30,spring,2011,January,20,Sunday,Holiday,Mist,0.26,0.2727,0.65,0.1045,3,30,33,33,701,33,1,1,1,111,1,728,164550,1,33
2011-01-30,spring,2011,January,21,Sunday,Holiday,Mist,0.24,0.2424,0.7,0.1642,3,25,28,28,701,28,1,1,1,111,1,728,125445,1,28
2011-01-30,spring,2011,January,22,Sunday,Holiday,Mist,0.24,0.2273,0.7,0.194,2,19,21,21,701,21,1,1,1,111,1,728,95612,1,21
2011-01-30,spring,2011,January,23,Sunday,Holiday,Mist,0.24,0.2121,0.65,0.2836,5,16,21,21,701,21,1,1,1,111,1,728,63941,1,21
2011-01-31,spring,2011,January,0,Monday,Workingday,Mist,0.24,0.2273,0.65,0.2239,1,6,7,7,700,7,1,1,1,111,1,726,39130,1,7
2011-01-31,spring,2011,January,1,Monday,Workingday,Clear,0.22,0.2121,0.64,0.2537,2,5,7,7,700,7,1,1,1,111,1,724,24164,1,7
2011-01-31,spring,2011,January,2,Monday,Workingday,Clear,0.22,0.2273,0.64,0.194,0,1,1,1,700,1,1,1,1,111,1,715,16352,1,1
2011-01-31,spring,2011,January,3,Monday,Workingday,Clear,0.22,0.2273,0.64,0.194,0,2,2,2,700,2,1,1,1,111,1,697,8174,1,2
2011-01-31,spring,2011,January,4,Monday,Workingday,Clear,0.2,0.197,0.59,0.2239,0,2,2,2,700,2,1,1,1,111,1,697,4428,1,2
2011-01-31,spring,2011,January,5,Monday,Workingday,Clear,0.18,0.1667,0.64,0.2836,0,8,8,8,700,8,1,1,1,111,1,717,14261,1,8
2011-01-31,spring,2011,January,6,Monday,Workingday,Clear,0.16,0.1364,0.69,0.3284,0,37,37,37,700,37,1,1,1,111,1,725,55132,1,37
2011-01-31,spring,2011,January,7,Monday,Workingday,Mist,0.16,0.1364,0.64,0.2836,1,71,72,72,700,72,1,2,1,121,1,727,154171,1,72
2011-01-31,spring,2011,January,8,Monday,Workingday,Mist,0.16,0.1364,0.59,0.2836,3,182,185,185,700,185,1,3,1,131,1,727,261001,1,185
2011-01-31,spring,2011,January,9,Monday,Workingday,Mist,0.16,0.1364,0.59,0.2985,0,112,112,112,700,112,1,2,1,121,1,727,159438,1,112
2011-01-31,spring,2011,January,10,Monday,Workingday,Mist,0.16,0.1515,0.59,0.194,1,68,69,69,700,69,1,2,1,121,1,727,126257,1,69
2011-01-31,spring,2011,January,11,Monday,Workingday,Mist,0.16,0.1515,0.59,0.194,2,46,48,48,700,48,1,2,1,121,1,727,151320,1,48
2011-01-31,spring,2011,January,12,Monday,Workingday,Mist,0.18,0.2121,0.55,0.1045,6,62,68,68,700,68,1,2,1,121,1,728,184414,1,68
2011-01-31,spring,2011,January,13,Monday,Workingday,Mist,0.16,0.2273,0.59,0.0,2,52,54,54,700,54,1,2,1,121,1,729,184919,1,54
2011-01-31,spring,2011,January,14,Monday,Workingday,Mist,0.18,0.197,0.55,0.1343,1,85,86,86,700,86,1,2,1,121,1,729,175652,1,86
2011-01-31,spring,2011,January,15,Monday,Workingday,Mist,0.16,0.1818,0.59,0.1343,3,41,44,44,700,44,1,2,1,121,1,729,183149,1,44
2011-01-31,spring,2011,January,16,Monday,Workingday,Mist,0.16,0.1818,0.56,0.194,3,83,86,86,700,86,1,2,1,121,1,730,227748,1,86
2011-01-31,spring,2011,January,17,Monday,Workingday,Mist,0.16,0.1515,0.59,0.194,6,155,161,161,700,161,1,3,1,131,1,730,336860,1,161
2011-01-31,spring,2011,January,18,Monday,Workingday,Mist,0.16,0.1515,0.55,0.2239,3,153,156,156,700,156,1,3,1,131,1,728,309772,1,156
2011-01-31,spring,2011,January,19,Monday,Workingday,Clear,0.3,0.3182,0.61,0.1045,3,108,111,111,700,111,1,2,1,121,1,728,226789,1,111
2011-01-31,spring,2011,January,20,Monday,Workingday,Light Snow,0.16,0.1667,0.59,0.1642,0,78,78,78,700,78,1,2,1,121,1,728,164550,1,78
2011-01-31,spring,2011,January,21,Monday,Workingday,Light Snow,0.16,0.197,0.59,0.0896,3,53,56,56,700,56,1,2,1,121,1,728,125445,1,56
2011-01-31,spring,2011,January,22,Monday,Workingday,Mist,0.16,0.1818,0.59,0.1045,0,34,34,34,700,34,1,1,1,111,1,728,95612,1,34
2011-01-31,spring,2011,January,23,Monday,Workingday,Mist,0.16,0.197,0.64,0.0896,2,15,17,17,700,17,1,1,1,111,1,728,63941,1,17
2011-02-01,spring,2011,February,0,Tuesday,Workingday,Mist,0.16,0.1818,0.64,0.1045,2,6,8,8,699,8,1,1,1,111,1,726,39130,1,8
2011-02-01,spring,2011,February,1,Tuesday,Workingday,Mist,0.16,0.1818,0.69,0.1045,0,3,3,3,699,3,1,1,1,111,1,724,24164,1,3
2011-02-01,spring,2011,February,2,Tuesday,Workingday,Mist,0.16,0.2273,0.69,0.0,0,2,2,2,699,2,1,1,1,111,1,715,16352,1,2
2011-02-01,spring,2011,February,3,Tuesday,Workingday,Mist,0.16,0.2273,0.69,0.0,0,2,2,2,699,2,1,1,1,111,1,697,8174,1,2
2011-02-01,spring,2011,February,5,Tuesday,Workingday,Light Snow,0.14,0.2121,0.93,0.0,0,3,3,3,699,3,1,1,1,111,1,717,14261,1,3
2011-02-01,spring,2011,February,6,Tuesday,Workingday,Light Snow,0.14,0.2121,0.93,0.0,0,22,22,22,699,22,1,1,1,111,1,725,55132,1,22
2011-02-01,spring,2011,February,7,Tuesday,Workingday,Light Snow,0.16,0.2273,0.93,0.0,0,52,52,52,699,52,1,2,1,121,1,727,154171,1,52
2011-02-01,spring,2011,February,8,Tuesday,Workingday,Light Snow,0.16,0.2273,0.93,0.0,3,132,135,135,699,135,1,2,1,121,1,727,261001,1,135
2011-02-01,spring,2011,February,9,Tuesday,Workingday,Mist,0.16,0.2273,0.93,0.0,2,114,116,116,699,116,1,2,1,121,1,727,159438,1,116
2011-02-01,spring,2011,February,10,Tuesday,Workingday,Mist,0.16,0.2273,0.93,0.0,0,47,47,47,699,47,1,2,1,121,1,727,126257,1,47
2011-02-01,spring,2011,February,11,Tuesday,Workingday,Mist,0.18,0.2424,0.86,0.0,2,49,51,51,699,51,1,2,1,121,1,727,151320,1,51
2011-02-01,spring,2011,February,12,Tuesday,Workingday,Mist,0.2,0.2576,0.86,0.0,2,53,55,55,699,55,1,2,1,121,1,728,184414,1,55
2011-02-01,spring,2011,February,13,Tuesday,Workingday,Mist,0.2,0.2576,0.86,0.0,3,49,52,52,699,52,1,2,1,121,1,729,184919,1,52
2011-02-01,spring,2011,February,14,Tuesday,Workingday,Mist,0.22,0.2576,0.8,0.0896,5,49,54,54,699,54,1,2,1,121,1,729,175652,1,54
2011-02-01,spring,2011,February,15,Tuesday,Workingday,Mist,0.24,0.2879,0.75,0.0,7,45,52,52,699,52,1,2,1,121,1,729,183149,1,52
2011-02-01,spring,2011,February,16,Tuesday,Workingday,Mist,0.24,0.2424,0.75,0.1343,3,61,64,64,699,64,1,2,1,121,1,730,227748,1,64
2011-02-01,spring,2011,February,17,Tuesday,Workingday,Mist,0.24,0.2879,0.75,0.0,4,172,176,176,699,176,1,3,1,131,1,730,336860,1,176
2011-02-01,spring,2011,February,18,Tuesday,Workingday,Mist,0.24,0.2576,0.81,0.1045,3,165,168,168,699,168,1,3,1,131,1,728,309772,1,168
2011-02-01,spring,2011,February,19,Tuesday,Workingday,Mist,0.24,0.2424,0.81,0.1343,3,105,108,108,699,108,1,2,1,121,1,728,226789,1,108
2011-02-01,spring,2011,February,20,Tuesday,Workingday,Mist,0.22,0.2273,0.87,0.1343,5,69,74,74,699,74,1,2,1,121,1,728,164550,1,74
2011-02-01,spring,2011,February,21,Tuesday,Workingday,Mist,0.22,0.2273,0.87,0.1343,0,64,64,64,699,64,1,2,1,121,1,728,125445,1,64
2011-02-01,spring,2011,February,22,Tuesday,Workingday,Mist,0.22,0.2576,0.87,0.0896,2,34,36,36,699,36,1,1,1,111,1,728,95612,1,36
2011-02-01,spring,2011,February,23,Tuesday,Workingday,Light Snow,0.2,0.197,0.93,0.194,1,15,16,16,699,16,1,1,1,111,1,728,63941,1,16
2011-02-02,spring,2011,February,0,Wednesday,Workingday,Light Snow,0.22,0.2424,0.93,0.1045,0,2,2,2,698,2,1,1,1,111,1,726,39130,1,2
2011-02-02,spring,2011,February,1,Wednesday,Workingday,Light Snow,0.22,0.2273,0.93,0.194,0,3,3,3,698,3,1,1,1,111,1,724,24164,1,3
2011-02-02,spring,2011,February,2,Wednesday,Workingday,Light Snow,0.22,0.2273,0.93,0.1343,4,0,4,4,698,4,1,1,1,111,1,715,16352,1,4
2011-02-02,spring,2011,February,3,Wednesday,Workingday,Light Snow,0.22,0.2273,0.93,0.1343,0,1,1,1,698,1,1,1,1,111,1,697,8174,1,1
2011-02-02,spring,2011,February,4,Wednesday,Workingday,Light Snow,0.22,0.2121,0.93,0.2836,0,1,1,1,698,1,1,1,1,111,1,697,4428,1,1
2011-02-02,spring,2011,February,5,Wednesday,Workingday,Light Snow,0.22,0.2424,0.93,0.1045,0,3,3,3,698,3,1,1,1,111,1,717,14261,1,3
2011-02-02,spring,2011,February,6,Wednesday,Workingday,Light Snow,0.22,0.2424,0.93,0.1045,1,17,18,18,698,18,1,1,1,111,1,725,55132,1,18
2011-02-02,spring,2011,February,7,Wednesday,Workingday,Light Snow,0.22,0.2121,0.93,0.2239,1,48,49,49,698,49,1,2,1,121,1,727,154171,1,49
2011-02-02,spring,2011,February,8,Wednesday,Workingday,Light Snow,0.22,0.2121,0.93,0.2239,1,154,155,155,698,155,1,3,1,131,1,727,261001,1,155
2011-02-02,spring,2011,February,9,Wednesday,Workingday,Mist,0.24,0.2576,0.93,0.0896,4,119,123,123,698,123,1,2,1,121,1,727,159438,1,123
2011-02-02,spring,2011,February,10,Wednesday,Workingday,Mist,0.22,0.2727,1.0,0.0,2,59,61,61,698,61,1,2,1,121,1,727,126257,1,61
2011-02-02,spring,2011,February,11,Wednesday,Workingday,Mist,0.24,0.2273,0.93,0.194,5,47,52,52,698,52,1,2,1,121,1,727,151320,1,52
2011-02-02,spring,2011,February,12,Wednesday,Workingday,Mist,0.24,0.2273,0.93,0.2239,3,61,64,64,698,64,1,2,1,121,1,728,184414,1,64
2011-02-02,spring,2011,February,13,Wednesday,Workingday,Clear,0.34,0.3333,0.93,0.1642,1,74,75,75,698,75,1,2,1,121,0,729,184919,1,75
2011-02-02,spring,2011,February,14,Wednesday,Workingday,Clear,0.38,0.3939,0.82,0.3881,2,61,63,63,698,63,1,2,2,122,1,729,175652,1,63
2011-02-02,spring,2011,February,15,Wednesday,Workingday,Clear,0.38,0.3939,0.76,0.3284,10,66,76,76,698,76,1,2,2,122,1,729,183149,1,76
2011-02-02,spring,2011,February,16,Wednesday,Workingday,Clear,0.36,0.3333,0.71,0.2985,8,95,103,103,698,103,1,2,1,121,1,730,227748,1,103
2011-02-02,spring,2011,February,17,Wednesday,Workingday,Clear,0.36,0.3182,0.53,0.5224,7,183,190,190,698,190,1,3,1,131,1,730,336860,1,190
2011-02-02,spring,2011,February,18,Wednesday,Workingday,Clear,0.34,0.2879,0.42,0.5522,7,175,182,182,698,182,1,3,1,131,1,728,309772,1,182
2011-02-02,spring,2011,February,19,Wednesday,Workingday,Clear,0.28,0.2424,0.45,0.4925,3,88,91,91,698,91,1,2,1,121,1,728,226789,1,91
2011-02-02,spring,2011,February,20,Wednesday,Workingday,Clear,0.24,0.197,0.48,0.5522,4,71,75,75,698,75,1,2,1,121,1,728,164550,1,75
2011-02-02,spring,2011,February,21,Wednesday,Workingday,Clear,0.22,0.197,0.47,0.3284,1,62,63,63,698,63,1,2,1,121,1,728,125445,1,63
2011-02-02,spring,2011,February,22,Wednesday,Workingday,Clear,0.22,0.2121,0.44,0.2537,5,35,40,40,698,40,1,1,1,111,1,728,95612,1,40
2011-02-02,spring,2011,February,23,Wednesday,Workingday,Clear,0.2,0.1667,0.44,0.4478,3,29,32,32,698,32,1,1,1,111,1,728,63941,1,32
2011-02-03,spring,2011,February,0,Thursday,Workingday,Clear,0.2,0.1667,0.4,0.4478,1,11,12,12,697,12,1,1,1,111,1,726,39130,1,12
2011-02-03,spring,2011,February,1,Thursday,Workingday,Clear,0.2,0.1515,0.44,0.5224,0,5,5,5,697,5,1,1,1,111,1,724,24164,1,5
2011-02-03,spring,2011,February,2,Thursday,Workingday,Clear,0.18,0.1667,0.43,0.2537,0,2,2,2,697,2,1,1,1,111,1,715,16352,1,2
2011-02-03,spring,2011,February,3,Thursday,Workingday,Clear,0.18,0.1667,0.43,0.2537,0,1,1,1,697,1,1,1,1,111,1,697,8174,1,1
2011-02-03,spring,2011,February,5,Thursday,Workingday,Clear,0.16,0.1364,0.5,0.2985,0,2,2,2,697,2,1,1,1,111,1,717,14261,1,2
2011-02-03,spring,2011,February,6,Thursday,Workingday,Clear,0.16,0.1364,0.43,0.3582,0,39,39,39,697,39,1,1,1,111,1,725,55132,1,39
2011-02-03,spring,2011,February,7,Thursday,Workingday,Clear,0.14,0.1212,0.5,0.3284,1,86,87,87,697,87,1,2,1,121,1,727,154171,1,87
2011-02-03,spring,2011,February,8,Thursday,Workingday,Clear,0.14,0.1212,0.5,0.3582,4,184,188,188,697,188,1,3,1,131,1,727,261001,1,188
2011-02-03,spring,2011,February,9,Thursday,Workingday,Clear,0.16,0.1364,0.47,0.2985,6,127,133,133,697,133,1,2,1,121,1,727,159438,1,133
2011-02-03,spring,2011,February,10,Thursday,Workingday,Clear,0.18,0.1515,0.43,0.3284,2,50,52,52,697,52,1,2,1,121,1,727,126257,1,52
2011-02-03,spring,2011,February,11,Thursday,Workingday,Clear,0.18,0.1364,0.43,0.4478,9,55,64,64,697,64,1,2,1,121,1,727,151320,1,64
2011-02-03,spring,2011,February,12,Thursday,Workingday,Clear,0.2,0.1818,0.4,0.3582,2,67,69,69,697,69,1,2,1,121,1,728,184414,1,69
2011-02-03,spring,2011,February,13,Thursday,Workingday,Clear,0.2,0.1667,0.4,0.4179,4,47,51,51,697,51,1,2,1,121,1,729,184919,1,51
2011-02-03,spring,2011,February,14,Thursday,Workingday,Clear,0.22,0.197,0.37,0.3881,4,43,47,47,697,47,1,2,1,121,1,729,175652,1,47
2011-02-03,spring,2011,February,15,Thursday,Workingday,Clear,0.22,0.197,0.37,0.3284,4,56,60,60,697,60,1,2,1,121,1,729,183149,1,60
2011-02-03,spring,2011,February,16,Thursday,Workingday,Clear,0.22,0.2121,0.37,0.2537,5,73,78,78,697,78,1,2,1,121,1,730,227748,1,78
2011-02-03,spring,2011,February,17,Thursday,Workingday,Clear,0.2,0.197,0.4,0.194,5,170,175,175,697,175,1,3,1,131,1,730,336860,1,175
2011-02-03,spring,2011,February,18,Thursday,Workingday,Clear,0.2,0.2121,0.4,0.1642,2,145,147,147,697,147,1,3,1,131,1,728,309772,1,147
2011-02-03,spring,2011,February,19,Thursday,Workingday,Clear,0.2,0.2576,0.4,0.0,4,92,96,96,697,96,1,2,1,121,1,728,226789,1,96
2011-02-03,spring,2011,February,20,Thursday,Workingday,Clear,0.2,0.2273,0.47,0.0896,1,108,109,109,697,109,1,2,1,121,1,728,164550,1,109
2011-02-03,spring,2011,February,21,Thursday,Workingday,Clear,0.18,0.2121,0.55,0.1045,1,53,54,54,697,54,1,2,1,121,1,728,125445,1,54
2011-02-03,spring,2011,February,22,Thursday,Workingday,Clear,0.18,0.2121,0.51,0.0896,2,39,41,41,697,41,1,2,1,121,1,728,95612,1,41
2011-02-03,spring,2011,February,23,Thursday,Workingday,Clear,0.2,0.2273,0.47,0.1045,4,34,38,38,697,38,1,1,1,111,1,728,63941,1,38
2011-02-04,spring,2011,February,0,Friday,Workingday,Mist,0.2,0.2576,0.44,0.0,3,10,13,13,696,13,1,1,1,111,1,726,39130,1,13
2011-02-04,spring,2011,February,1,Friday,Workingday,Mist,0.16,0.2273,0.59,0.0,0,7,7,7,696,7,1,1,1,111,1,724,24164,1,7
2011-02-04,spring,2011,February,2,Friday,Workingday,Mist,0.14,0.1667,0.63,0.1045,0,1,1,1,696,1,1,1,1,111,1,715,16352,1,1
2011-02-04,spring,2011,February,3,Friday,Workingday,Mist,0.14,0.1667,0.63,0.1045,0,1,1,1,696,1,1,1,1,111,1,697,8174,1,1
2011-02-04,spring,2011,February,5,Friday,Workingday,Mist,0.14,0.1515,0.63,0.1343,0,7,7,7,696,7,1,1,1,111,1,717,14261,1,7
2011-02-04,spring,2011,February,6,Friday,Workingday,Mist,0.16,0.2273,0.55,0.0,2,26,28,28,696,28,1,1,1,111,1,725,55132,1,28
2011-02-04,spring,2011,February,7,Friday,Workingday,Clear,0.14,0.2121,0.59,0.0,0,87,87,87,696,87,1,2,1,121,1,727,154171,1,87
2011-02-04,spring,2011,February,8,Friday,Workingday,Clear,0.14,0.1515,0.74,0.1343,3,217,220,220,696,220,1,3,1,131,1,727,261001,1,220
2011-02-04,spring,2011,February,9,Friday,Workingday,Mist,0.16,0.1818,0.8,0.1343,3,124,127,127,696,127,1,2,1,121,1,727,159438,1,127
2011-02-04,spring,2011,February,10,Friday,Workingday,Mist,0.2,0.2121,0.51,0.1343,5,46,51,51,696,51,1,2,1,121,1,727,126257,1,51
2011-02-04,spring,2011,February,11,Friday,Workingday,Clear,0.22,0.2273,0.51,0.1642,3,61,64,64,696,64,1,2,1,121,1,727,151320,1,64
2011-02-04,spring,2011,February,12,Friday,Workingday,Mist,0.24,0.2424,0.48,0.1642,8,78,86,86,696,86,1,2,1,121,1,728,184414,1,86
2011-02-04,spring,2011,February,13,Friday,Workingday,Mist,0.26,0.2576,0.5,0.2239,9,73,82,82,696,82,1,2,1,121,1,729,184919,1,82
2011-02-04,spring,2011,February,14,Friday,Workingday,Mist,0.28,0.2727,0.45,0.1642,15,76,91,91,696,91,1,2,1,121,1,729,175652,1,91
2011-02-04,spring,2011,February,15,Friday,Workingday,Mist,0.28,0.2727,0.48,0.2537,9,81,90,90,696,90,1,2,1,121,1,729,183149,1,90
2011-02-04,spring,2011,February,16,Friday,Workingday,Mist,0.3,0.2879,0.42,0.2239,8,91,99,99,696,99,1,2,1,121,1,730,227748,1,99
2011-02-04,spring,2011,February,17,Friday,Workingday,Mist,0.26,0.2727,0.56,0.1343,10,195,205,205,696,205,1,3,1,131,1,730,336860,1,205
2011-02-04,spring,2011,February,18,Friday,Workingday,Mist,0.24,0.2576,0.6,0.1045,3,152,155,155,696,155,1,3,1,131,1,728,309772,1,155
2011-02-04,spring,2011,February,19,Friday,Workingday,Mist,0.24,0.2424,0.65,0.1343,1,102,103,103,696,103,1,2,1,121,1,728,226789,1,103
2011-02-04,spring,2011,February,20,Friday,Workingday,Mist,0.24,0.2424,0.65,0.1642,2,69,71,71,696,71,1,2,1,121,1,728,164550,1,71
2011-02-04,spring,2011,February,21,Friday,Workingday,Mist,0.24,0.2424,0.7,0.1642,2,41,43,43,696,43,1,2,1,121,1,728,125445,1,43
2011-02-04,spring,2011,February,22,Friday,Workingday,Mist,0.24,0.2424,0.65,0.1642,1,45,46,46,696,46,1,2,1,121,1,728,95612,1,46
2011-02-04,spring,2011,February,23,Friday,Workingday,Mist,0.24,0.2424,0.7,0.1343,1,30,31,31,696,31,1,1,1,111,1,728,63941,1,31
2011-02-05,spring,2011,February,0,Saturday,Holiday,Mist,0.24,0.2424,0.7,0.1642,3,36,39,39,695,39,1,1,1,111,1,726,39130,1,39
2011-02-05,spring,2011,February,1,Saturday,Holiday,Mist,0.24,0.2424,0.65,0.1642,1,17,18,18,695,18,1,1,1,111,1,724,24164,1,18
2011-02-05,spring,2011,February,2,Saturday,Holiday,Mist,0.24,0.2424,0.75,0.1642,5,12,17,17,695,17,1,1,1,111,1,715,16352,1,17
2011-02-05,spring,2011,February,3,Saturday,Holiday,Mist,0.24,0.2424,0.75,0.1642,1,10,11,11,695,11,1,1,1,111,1,697,8174,1,11
2011-02-05,spring,2011,February,4,Saturday,Holiday,Light Snow,0.22,0.2273,0.93,0.1343,0,8,8,8,695,8,1,1,1,111,1,697,4428,1,8
2011-02-05,spring,2011,February,5,Saturday,Holiday,Light Snow,0.2,0.2273,1.0,0.0896,0,9,9,9,695,9,1,1,1,111,1,717,14261,1,9
2011-02-05,spring,2011,February,6,Saturday,Holiday,Light Snow,0.2,0.2576,1.0,0.0,0,4,4,4,695,4,1,1,1,111,1,725,55132,1,4
2011-02-05,spring,2011,February,7,Saturday,Holiday,Light Snow,0.22,0.2576,0.93,0.0896,0,4,4,4,695,4,1,1,1,111,1,727,154171,1,4
2011-02-05,spring,2011,February,8,Saturday,Holiday,Light Snow,0.2,0.2273,1.0,0.0896,0,10,10,10,695,10,1,1,1,111,1,727,261001,1,10
2011-02-05,spring,2011,February,9,Saturday,Holiday,Light Snow,0.2,0.2273,1.0,0.0896,3,17,20,20,695,20,1,1,1,111,1,727,159438,1,20
2011-02-05,spring,2011,February,10,Saturday,Holiday,Light Snow,0.2,0.2121,1.0,0.1343,3,31,34,34,695,34,1,1,1,111,1,727,126257,1,34
2011-02-05,spring,2011,February,11,Saturday,Holiday,Light Snow,0.22,0.2273,1.0,0.1343,1,46,47,47,695,47,1,2,1,121,1,727,151320,1,47
2011-02-05,spring,2011,February,12,Saturday,Holiday,Light Snow,0.22,0.2273,1.0,0.1642,10,42,52,52,695,52,1,2,1,121,1,728,184414,1,52
2011-02-05,spring,2011,February,13,Saturday,Holiday,Light Snow,0.22,0.2273,1.0,0.1642,10,62,72,72,695,72,1,2,1,121,1,729,184919,1,72
2011-02-05,spring,2011,February,14,Saturday,Holiday,Light Snow,0.22,0.2727,1.0,0.0,5,50,55,55,695,55,1,2,1,121,1,729,175652,1,55
2011-02-05,spring,2011,February,15,Saturday,Holiday,Light Snow,0.22,0.2727,1.0,0.0,11,49,60,60,695,60,1,2,1,121,1,729,183149,1,60
2011-02-05,spring,2011,February,16,Saturday,Holiday,Light Snow,0.22,0.2273,1.0,0.1343,8,63,71,71,695,71,1,2,1,121,1,730,227748,1,71
2011-02-05,spring,2011,February,17,Saturday,Holiday,Mist,0.24,0.2121,1.0,0.2836,14,64,78,78,695,78,1,2,1,121,1,730,336860,1,78
2011-02-05,spring,2011,February,18,Saturday,Holiday,Mist,0.28,0.2424,0.93,0.4478,2,81,83,83,695,83,1,2,1,121,1,728,309772,1,83
2011-02-05,spring,2011,February,19,Saturday,Holiday,Mist,0.28,0.2424,0.93,0.4478,6,78,84,84,695,84,1,2,1,121,1,728,226789,1,84
2011-02-05,spring,2011,February,20,Saturday,Holiday,Clear,0.3,0.2879,0.87,0.2537,5,64,69,69,695,69,1,2,1,121,1,728,164550,1,69
2011-02-05,spring,2011,February,21,Saturday,Holiday,Clear,0.26,0.2576,1.0,0.194,3,53,56,56,695,56,1,2,1,121,1,728,125445,1,56
2011-02-05,spring,2011,February,22,Saturday,Holiday,Clear,0.26,0.2727,0.93,0.1343,2,43,45,45,695,45,1,2,1,121,1,728,95612,1,45
2011-02-05,spring,2011,February,23,Saturday,Holiday,Clear,0.26,0.2576,0.93,0.2239,7,52,59,59,695,59,1,2,1,121,1,728,63941,1,59
2011-02-06,spring,2011,February,0,Sunday,Holiday,Clear,0.26,0.2576,0.7,0.194,2,37,39,39,694,39,1,1,1,111,1,726,39130,1,39
2011-02-06,spring,2011,February,1,Sunday,Holiday,Clear,0.26,0.2273,0.65,0.4179,4,40,44,44,694,44,1,2,1,121,1,724,24164,1,44
2011-02-06,spring,2011,February,2,Sunday,Holiday,Clear,0.26,0.2273,0.6,0.3284,0,20,20,20,694,20,1,1,1,111,1,715,16352,1,20
2011-02-06,spring,2011,February,3,Sunday,Holiday,Clear,0.26,0.2879,0.6,0.0896,3,10,13,13,694,13,1,1,1,111,1,697,8174,1,13
2011-02-06,spring,2011,February,4,Sunday,Holiday,Clear,0.26,0.2273,0.6,0.3582,0,2,2,2,694,2,1,1,1,111,1,697,4428,1,2
2011-02-06,spring,2011,February,5,Sunday,Holiday,Clear,0.26,0.2576,0.6,0.2239,0,1,1,1,694,1,1,1,1,111,1,717,14261,1,1
2011-02-06,spring,2011,February,6,Sunday,Holiday,Clear,0.26,0.2576,0.6,0.2239,0,1,1,1,694,1,1,1,1,111,1,725,55132,1,1
2011-02-06,spring,2011,February,7,Sunday,Holiday,Clear,0.24,0.2424,0.65,0.1642,0,8,8,8,694,8,1,1,1,111,1,727,154171,1,8
2011-02-06,spring,2011,February,8,Sunday,Holiday,Clear,0.24,0.2576,0.65,0.1045,2,21,23,23,694,23,1,1,1,111,1,727,261001,1,23
2011-02-06,spring,2011,February,9,Sunday,Holiday,Clear,0.28,0.2879,0.56,0.1045,7,38,45,45,694,45,1,2,1,121,1,727,159438,1,45
2011-02-06,spring,2011,February,10,Sunday,Holiday,Clear,0.3,0.2879,0.52,0.2537,15,74,89,89,694,89,1,2,1,121,1,727,126257,1,89
